request_id,sequence_id,request_class,arrival_time_s,enqueue_time_s,dispatch_time_s,first_token_time_s,completion_time_s,input_tokens,output_tokens,status,error_type,policy_name,config_hash,repetition_index,env_version
request-000000,0,interactive,4272.325871691,4272.32683493,4272.32685515,4272.345940554,4273.227984989,254,118,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000001,1,interactive,4273.325871691,4273.326383644,4273.326416903,4273.346706055,4273.705562453,198,49,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000002,2,batch,4274.325871691,4274.326966481,4274.327018042,4274.345686994,4276.430931041,892,254,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000003,3,interactive,4275.325871691,4275.326749742,4275.326778924,4275.35211854,4275.80688279,118,55,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000004,4,batch,4276.325871691,4276.326971954,4276.327005591,4276.348343624,4277.489424973,2046,131,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000005,5,batch,4277.325871691,4277.326902957,4277.32693077,4277.351511092,4279.456585538,1040,257,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000006,6,batch,4278.325871691,4278.326992525,4278.3270507,4278.356404148,4281.303243017,589,355,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000007,7,batch,4279.325871691,4279.326769441,4279.326796331,4279.345631971,4281.647159706,578,275,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000008,8,interactive,4280.325871691,4280.326478926,4280.32650597,4280.355436723,4280.833392923,94,54,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000009,9,interactive,4281.325871691,4281.326148896,4281.326178903,4281.347546603,4281.669390098,68,44,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000010,10,batch,4282.325871691,4282.326140453,4282.32618588,4282.344208223,4285.453416962,611,388,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000011,11,batch,4283.325871691,4283.326571633,4283.326598014,4283.345049538,4285.054028549,1163,211,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000012,12,interactive,4284.325871691,4284.326383558,4284.326408529,4284.346636047,4284.746303268,249,51,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000013,13,batch,4285.325871691,4285.326846805,4285.326873016,4285.350702969,4288.152586839,798,352,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000014,14,batch,4286.325871691,4286.326643205,4286.326670556,4286.352801617,4289.016692399,1990,334,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000015,15,batch,4287.325871691,4287.326349753,4287.326378058,4287.347412174,4289.688498572,541,294,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000016,16,batch,4288.325871691,4288.326795116,4288.326820182,4288.350143763,4291.201611177,945,354,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000017,17,batch,4289.325871691,4289.326497165,4289.326537599,4289.350842732,4290.474747599,719,139,success,,slo_aware,8e5fbf330b47929b8986adcb63624549cd40f543fadab1baeea9a8ef1b89b3e4,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
